"";"UN";"year";"month";"elec_id";"country.x";"date.x";"presidential";"legislative_type";"elecrule";"tier1_formula";"tier2_formula";"tier3_formula";"tier4_formula";"mixed_type";"multi";"multi_linked";"seats";"tier1_avemag";"tier1_districts";"upperseats";"uppertier";"tier2_districts";"tier3_districts";"tier4_districts";"enep";"enep_others";"enep1";"enpp";"enpp_others";"enpp1";"enpres";"preselecrule";"region1";"region2";"region3";"aclp_code";"ccode";"ccode2";"day";"regime";"secondround";"thirdround";"X1.x";"varmag";"sdmag";"memag";"country.y";"X1.y";"country";"date.y";"EthAl";"scode";"sname";"cow"
"370";276;2009;"9";"L-GMY-2009-9-27";"Germany";"27-Sep-09";0;3;11;1;26;NA;NA;4;1;1;622;1;299;323;50;16;0;0;5,58;6;5,637194442;4,83;0;4,83;NA;NA;10;10;3;191;255;260;"27";0;NA;NA;1152;0;0;1;"Germany";72;"Germany";"1997";".1682020000000001";"255";"Germany";"255"
"371";276;2013;"9";"L-GMY-2013-9-22";"Germany";"22-Sep-13";0;3;11;1;26;NA;NA;4;1;1;630;1;299;331;52,53968;16;0;0;4,077572;0;4,077572;3,508799;0;3,508799;NA;NA;10;10;3;191;255;260;"22";0;NA;NA;1303;0;0;1;"Germany";72;"Germany";"1997";".1682020000000001";"255";"Germany";"255"
"372";276;1965;"9";"L-GFR-1965-9-19";"West Germany";"19-Sep-65";0;3;11;1;25;NA;NA;4;1;1;496;1;248;248;50;10;0;0;3,15;0,3;3,15;2,93;0;2,93;NA;NA;10;10;3;108;260;260;"19";0;NA;NA;227;0;0;1;"Germany";72;"Germany";"1997";".1682020000000001";"255";"Germany";"255"
"373";276;1969;"9";"L-GFR-1969-9-28";"West Germany";"28-Sep-69";0;3;11;1;25;NA;NA;4;1;1;496;1;248;248;50;10;0;0;3,02;0,4;3,02;2,71;0;2,71;NA;NA;10;10;3;108;260;260;"28";0;NA;NA;277;0;0;1;"Germany";72;"Germany";"1997";".1682020000000001";"255";"Germany";"255"
"374";288;2012;"12";"L-GHA-2012-12-7";"Ghana";"7-Dec-12";0;1;1;1;NA;NA;NA;NA;0;0;275;1;275;0;NA;0;0;0;2,259468;0;2,259468;2,041546;0;2,041546;NA;NA;1;1;1;18;452;452;"7";2;NA;NA;1264;0;0;1;"Ghana";73;"Ghana";"1983";".673332";"452";"Ghana";"452"
"375";288;2016;"12";"L-GHA-2016-12-7";"Ghana";"7-Dec-16";0;1;1;1;NA;NA;NA;NA;0;0;275;1;275;0;NA;0;0;0;-99;-99;-99;1,900269;0;1,900269;NA;NA;1;1;1;18;452;452;"7";2;NA;NA;1407;0;0;1;"Ghana";73;"Ghana";"1983";".673332";"452";"Ghana";"452"
"376";288;2008;"12";"L-GHA-2008-12-7";"Ghana";"7-Dec-08";0;1;1;1;NA;NA;NA;NA;0;0;230;1;230;0;0;0;0;0;2,39;4,5;2,399809146;2,12;1,739130435;2,120969062;NA;NA;1;1;1;18;452;452;"7";2;NA;NA;1117;NA;NA;NA;"Ghana";73;"Ghana";"1983";".673332";"452";"Ghana";"452"
"377";288;2004;"12";"L-GHA-2004-12-7";"Ghana";"7-Dec-04";0;1;1;1;NA;NA;NA;NA;0;0;230;1;230;0;0;0;0;0;2,44;5,2;2,452920277;2,1;0,434782609;2,100041684;NA;NA;1;1;1;18;452;452;"7";2;NA;NA;980;0;0;1;"Ghana";73;"Ghana";"1983";".673332";"452";"Ghana";"452"
"378";300;1963;"11";"L-GRC-1963-11-3";"Greece";"3-Nov-63";0;2;9;15;12;13;NA;NA;1;1;300;5,45;55;-99;-99;9;1;0;2,83;0,5;2,83;2,42;0;2,42;NA;NA;10;10;3;110;350;350;"3";0;NA;NA;202;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"379";300;1964;"2";"L-GRC-1964-2-16";"Greece";"16-Feb-64";0;2;9;15;12;13;NA;NA;1;1;300;5,45;55;-99;-99;9;1;0;2,4;0,2;2,4;2,26;0;2,26;NA;NA;10;10;3;110;350;350;"16";0;NA;NA;217;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"380";300;1961;"10";"L-GRC-1961-10-29";"Greece";"29-Oct-61";0;2;9;15;13;NA;NA;NA;1;1;300;5,45;55;-99;-99;9;0;0;2,54;0,9;2,54;2,3;0;2,3;NA;NA;10;10;3;110;350;350;"29";0;NA;NA;172;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"381";300;1981;"10";"L-GRC-1981-10-19";"Greece";"19-Oct-81";0;2;9;15;12;13;13;NA;1;1;300;5,14;56;12;4;9;1;1;2,68;0,5;2,68;2,1;0;2,1;NA;NA;10;10;3;110;350;350;"19";0;NA;NA;454;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"382";300;1985;"6";"L-GRC-1985-6-3";"Greece";"3-Jun-85";0;2;9;15;12;13;NA;NA;1;1;300;5,14;56;12;4;9;1;1;2,59;0,5;2,59;2,14;0;2,14;NA;NA;10;10;3;110;350;350;"3";0;NA;NA;520;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"383";300;1974;"11";"L-GRC-1974-11-17";"Greece";"17-Nov-74";0;2;9;15;12;13;13;NA;1;1;300;5,14;56;12;4;9;1;1;2,75;1,1;2,75;1,73;0;1,73;NA;NA;10;10;3;110;350;350;"17";0;NA;NA;347;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"384";300;1977;"11";"L-GRC-1977-11-20";"Greece";"20-Nov-77";0;2;9;15;12;13;13;NA;1;1;300;5,14;56;12;4;9;1;1;3,74;0,9;3,74;2,35;0;2,35;NA;NA;10;10;3;110;350;350;"20";0;NA;NA;390;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"385";300;1990;"4";"L-GRC-1990-4-8";"Greece";"8-Apr-90";0;2;9;15;15;13;NA;NA;1;1;300;5,14;56;12;4;13;1;0;2,63;0;2,63;2,37;0;2,37;NA;NA;10;10;3;110;350;350;"8";0;NA;NA;613;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"386";300;1993;"10";"L-GRC-1993-10-10";"Greece";"10-Oct-93";0;2;9;15;15;12;13;NA;1;1;300;5,14;56;12;4;13;1;1;2,63;0,9;2,63;2,17;0;2,17;NA;NA;10;10;3;110;350;350;"10";0;NA;NA;680;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"387";300;1989;"11";"L-GRC-1989-11-5";"Greece";"5-Nov-89";0;2;9;15;15;13;NA;NA;1;1;300;5,14;56;12;4;13;1;0;2,73;0,8;2,73;2,4;0;2,4;NA;NA;10;10;3;110;350;350;"5";0;NA;NA;583;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"388";300;1989;"6";"L-GRC-1989-6-18";"Greece";"18-Jun-89";0;2;9;15;15;13;NA;NA;1;1;300;5,14;56;12;4;13;1;0;2,55;1,5;2,56;2,32;0;2,32;NA;NA;10;10;3;110;350;350;"18";0;NA;NA;584;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"389";300;2004;"3";"L-GRC-2004-3-7";"Greece";"7-Mar-04";0;2;9;15;15;12;13;NA;1;1;300;5,14;56;12;4;13;1;1;2,66;4,9;2,671328288;2,19;0;2,19;NA;NA;10;10;3;110;350;350;"7";0;NA;NA;981;36,9857142857143;6,08158813844824;5,17857142857143;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"390";300;2007;"9";"L-GRC-2007-9-16";"Greece";"16-Sep-07";0;3;11;13;13;NA;NA;5;1;1;300;4,64;56;12;4;1;0;0;3,02;3,1;3,024395108;2,62;0;2,62;NA;NA;10;10;3;110;350;350;"16";0;NA;NA;1081;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"391";300;2009;"10";"L-GRC-2009-10-4";"Greece";"4-Oct-09";0;3;11;13;13;NA;NA;5;1;1;300;4,25;56;12;4;1;0;0;3,16;2,3;3,162645614;2,59;0;2,59;NA;NA;10;10;3;110;350;350;"4";0;NA;NA;1154;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"392";300;2012;"5";"L-GRC-2012-5-6";"Greece";"6-May-12";0;3;11;13;13;NA;NA;5;1;1;300;5,14;56;12;4;1;0;0;7,839632;0;7,839632;4,834551;0;4,834551;NA;NA;10;10;3;110;350;350;"6";0;NA;NA;1265;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"393";300;2012;"6";"L-GRC-2012-6-17";"Greece";"17-Jun-12";0;2;9;15;15;13;13;NA;1;1;300;5,14;56;12;4;1;0;0;5,11041;0;5,11041;3,761284;0;3,761284;NA;NA;10;10;3;110;350;350;"17";0;NA;NA;1266;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"394";300;2015;"1";"L-GRC-2015-1-25";"Greece";"25-Jan-15";0;3;11;13;13;NA;NA;5;1;1;300;5,14;56;12;4;1;0;0;4,382505;0;4,382505;3,090872;0;3,090872;NA;NA;10;10;3;110;350;350;"25";0;NA;NA;1376;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"395";300;2015;"9";"L-GRC-2015-9-20";"Greece";"20-Sep-15";0;2;9;15;15;13;13;NA;1;1;300;5,14;56;12;4;1;0;0;4,438664;0;4,438664;3,238575;0;3,238575;NA;NA;10;10;3;110;350;350;"20";0;NA;NA;1377;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"396";300;1952;"11";"L-GRC-1952-11-16";"Greece";"16-Nov-52";0;1;1;9;NA;NA;NA;NA;0;0;300;3,03;99;0;0;0;0;0;2,7;5,3;2,715;1,45;0,7;1,45;NA;NA;10;10;3;110;350;350;"16";0;NA;NA;65;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"397";300;1956;"2";"L-GRC-1956-2-19";"Greece";"19-Feb-56";0;3;12;-88;NA;NA;NA;1;0;0;300;7,32;41;0;0;0;0;0;2,18;1,4;2,185;2,1;3,3;2,1;NA;NA;10;10;3;110;350;350;"19";0;NA;NA;113;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"398";300;1946;"3";"L-GRC-1946-3-31";"Greece";"31-Mar-46";0;2;9;15;15;15;NA;NA;1;1;354;9,32;38;-99;-99;9;1;0;2,73;2,3;2,73;2,63;4,8;2,65;NA;NA;10;10;3;110;350;350;"31";0;NA;NA;2;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"399";300;1951;"9";"L-GRC-1951-9-9";"Greece";"9-Sep-51";0;2;9;15;15;15;NA;NA;1;1;258;6,29;41;-99;-99;9;1;0;4,15;0,4;4,15;3,23;0;3,23;NA;NA;10;10;3;110;350;350;"9";0;NA;NA;52;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"400";300;1958;"5";"L-GRC-1958-5-11";"Greece";"11-May-58";0;2;9;15;13;NA;NA;NA;1;1;300;5,45;55;-99;-99;9;0;0;3,52;0,2;3,52;2,44;0;2,44;NA;NA;10;10;3;110;350;350;"11";0;NA;NA;139;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"401";300;2000;"4";"L-GRC-2000-4-9";"Greece";"9-Apr-00";0;2;9;15;15;12;13;NA;1;1;300;5,14;56;12;4;13;1;1;2,64;2,1;2,64;2,21;0;2,21;NA;NA;10;10;3;110;350;350;"9";0;NA;NA;869;30,3792207792208;5,51173482482791;5,14285714285714;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"402";300;1996;"9";"L-GRC-1996-9-22";"Greece";"22-Sep-96";0;2;9;15;15;12;13;NA;1;1;300;5,14;56;12;4;13;1;1;3,06;2,3;3,065;2,36;0;2,36;NA;NA;10;10;3;110;350;350;"22";0;NA;NA;754;NA;NA;NA;"Greece";74;"Greece";"1998";".1576300998479137";"350";"Greece";"350"
"403";308;1976;"12";"L-GRN-1976-12-7";"Grenada";"7-Dec-76";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;2,07;1,97;2,075;1,92;0;1,92;NA;NA;8;8;7;56;55;55;"7";0;NA;NA;373;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"404";308;1984;"12";"L-GRN-1984-12-3";"Grenada";"3-Dec-84";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;2,11;0,3;2,11;1,14;0;1,14;NA;NA;8;8;7;56;55;55;"3";0;NA;NA;503;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"405";308;1995;"6";"L-GRN-1995-6-20";"Grenada";"20-Jun-95";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;3,65;2,25;3,66;2,42;0;2,42;NA;NA;8;8;7;56;55;55;"20";0;NA;NA;734;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"406";308;1999;"1";"L-GRN-1999-1-18";"Grenada";"18-Jan-99";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;2,15;0,6;2,15;1;0;1;NA;NA;8;8;7;56;55;55;"18";0;NA;NA;836;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"407";308;2013;"2";"L-GRN-2013-2-9";"Grenada";"9-Feb-13";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;NA;0;0;0;1,954855;0;1,954855;1;0;1;NA;NA;8;8;7;56;55;55;"9";0;NA;NA;1305;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"408";308;2008;"7";"L-GRN-2008-7-8";"Grenada";"8-Jul-08";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;2,03;1,7;2,03059582;1,64;0;1,64;NA;NA;8;8;7;56;55;55;"8";0;NA;NA;1118;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"409";308;1990;"3";"L-GRN-1990-3-13";"Grenada";"13-Mar-90";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;3,85;0;3,85;3,08;0;3,08;NA;NA;8;8;7;56;55;55;"13";0;NA;NA;614;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"410";308;2003;"11";"L-GRN-2003-11-27";"Grenada";"27-Nov-03";0;1;1;1;NA;NA;NA;NA;0;0;15;1;15;0;0;0;0;0;2,3;6,8;2,312361952;1,99;0;1,99;NA;NA;8;8;7;56;55;55;"27";0;NA;NA;953;0;0;1;"Grenada";76;"Grenada";"1991";".2661339999999999";"55";"Grenada";"55"
"411";320;1999;"11";"L-GUA-1999-11-7";"Guatemala";"7-Nov-99";0;2;9;25;25;NA;NA;NA;1;0;113;3,96;23;22;19,47;1;0;0;3,76;1,25;3,765;2,35;0;2,35;NA;NA;7;7;7;57;90;90;"7";2;NA;NA;838;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"412";320;2003;"11";"L-GUA-2003-11-9";"Guatemala";"9-Nov-03";0;2;9;25;25;NA;NA;NA;1;0;158;5,77;22;31;19,62;1;0;0;5,49;15,9;6,280710934;4,61;4,430379747;4,631047544;NA;NA;7;7;7;57;90;90;"9";2;NA;NA;955;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"413";320;1990;"11";"L-GUA-1990-11-11";"Guatemala";"11-Nov-90";0;2;9;25;25;NA;NA;NA;1;0;116;3,87;23;27;23,27;1;0;0;7,01;3,09;7,06;4,43;0;4,43;NA;NA;7;7;7;57;90;90;"11";2;NA;NA;615;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"414";320;2011;"9";"L-GUA-2011-9-11";"Guatemala";"11-Sep-11";0;2;9;25;25;NA;NA;NA;1;0;158;5,77;22;31;19,62;1;0;0;6,39;0;6,39;4,15;0;4,15;NA;NA;7;7;7;57;90;90;"11";2;NA;NA;1228;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"415";320;2015;"9";"L-GUA-2015-9-6";"Guatemala";"6-Sep-15";0;2;9;25;25;NA;NA;NA;1;0;158;5,77;22;31;NA;1;0;0;9,542723;0;9,542723;6,065112;0;6,065112;NA;NA;7;7;7;57;90;90;"6";2;NA;NA;1380;42,606884057971;6,52739489061072;6,54166666666667;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"416";320;2007;"9";"L-GUA-2007-9-9";"Guatemala";"9-Sep-07";0;2;9;25;25;NA;NA;NA;1;0;158;5,77;22;31;19,62;1;0;0;7,74;0;7,74;4,78;0;4,78;NA;NA;7;7;7;57;90;90;"9";2;NA;NA;1083;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"417";320;1995;"11";"L-GUA-1995-11-12";"Guatemala";"12-Nov-95";0;2;9;25;25;NA;NA;NA;1;0;80;2,78;23;16;20;1;0;0;5,9;6,23;6,035;2,73;0;2,73;NA;NA;7;7;7;57;90;90;"12";2;NA;NA;736;NA;NA;NA;"Guatemala";79;"Guatemala";"2001";".5122";"90";"Guatemala";"90"
"418";340;2001;"11";"L-HON-2001-11-25";"Honduras";"25-Nov-01";0;2;9;13;NA;NA;NA;NA;0;0;128;7,11;18;0;0;0;0;0;2,58;0;2,58;2,41;0;2,41;NA;NA;7;7;7;59;91;91;"25";2;NA;NA;895;NA;NA;NA;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"419";340;2005;"11";"L-HON-2005-11-27";"Honduras";"27-Nov-05";0;2;9;13;NA;NA;NA;NA;0;0;128;7,11;18;0;0;0;0;0;2,69;0,16;2,690009262;2,37;0;2,37;NA;NA;7;7;7;59;91;91;"27";2;NA;NA;1016;NA;NA;NA;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"420";340;2009;"11";"L-HON-2009-11-29";"Honduras";"29-Nov-09";0;2;9;13;NA;NA;NA;NA;0;0;128;7,11;18;0;0;0;0;0;2,46;0,2;2,460012103;2,3;0;2,3;NA;NA;7;7;7;59;91;91;"29";2;NA;NA;1157;34,6928104575163;5,89006031017648;7,11111111111111;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"421";340;2013;"11";"L-HON-2013-11-24";"Honduras";"24-Nov-13";0;2;9;13;NA;NA;NA;NA;0;0;128;7,11;18;0;NA;0;0;0;4,141149;0;4,141149;3,581985;0;3,581985;NA;NA;7;7;7;59;91;91;"24";2;NA;NA;1308;34,6928104575163;5,89006031017648;7,11111111111111;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"422";340;1997;"11";"L-HON-1997-11-30";"Honduras";"30-Nov-97";0;2;9;13;NA;NA;NA;NA;0;0;133;7,39;18;0;0;0;0;0;2,38;0;2,38;2,18;0;2,18;NA;NA;7;7;7;59;91;91;"30";2;NA;NA;788;NA;NA;NA;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"423";340;1993;"11";"L-HON-1993-11-28";"Honduras";"28-Nov-93";0;2;9;13;NA;NA;NA;NA;0;0;128;7,11;18;0;0;0;0;0;2,14;0;2,14;2,03;0;2,03;NA;NA;7;7;7;59;91;91;"28";2;NA;NA;682;NA;NA;NA;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"424";340;1985;"11";"L-HON-1985-11-24";"Honduras";"24-Nov-85";0;2;9;13;NA;NA;NA;NA;0;0;134;7,44;18;0;0;0;0;0;2,14;0;2,14;2,12;0;2,12;NA;NA;7;7;7;59;91;91;"24";2;NA;NA;522;NA;NA;NA;"Honduras";84;"Honduras";"1987";".1867";"91";"Honduras";"91"
"425";348;1998;"5";"L-HUN-1998-5-10";"Hungary";"10-May-98";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;6,66;1,7;6,67;4,08;0,3;4,08;NA;NA;9;9;4;111;310;310;"10";0;"24-May-98";NA;812;0;0;1;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"426";348;2002;"4";"L-HUN-2002-4-7";"Hungary";"7-Apr-02";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;2,94;6,2;2,971689477;2,21;0;2,21;NA;NA;9;9;4;111;310;310;"7";0;"21-Apr-02";NA;924;0;0;1;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"427";348;1990;"3";"L-HUN-1990-3-25";"Hungary";"25-Mar-90";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;7,14;6,91;7,4;3,79;0;3,79;NA;NA;9;9;4;111;310;310;"25";0;"8-Apr-90";NA;616;4,9178440607012;2,21762126178056;1,51020408163265;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"428";348;2010;"4";"L-HUN-2010-4-11";"Hungary";"11-Apr-10";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;2,82;1,2;2,820572805;2;0,259067358;2,000013423;NA;NA;9;9;4;111;310;310;"11";0;NA;NA;1192;0;0;1;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"429";348;2014;"4";"L-HUN-2014-4-6";"Hungary";"6-Apr-14";0;3;11;1;25;NA;NA;5;1;1;199;1;106;93;46,73367;1;0;0;3,225016;0;3,225016;2,01153;0;2,01153;NA;NA;9;9;4;111;310;310;"6";0;NA;NA;1335;79,1028037383178;8,89397569922011;1,85981308411215;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"430";348;1994;"5";"L-HUN-1994-5-8";"Hungary";"8-May-94";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;5,97;2,26;5,99;2,9;0;2,9;NA;NA;9;9;4;111;310;310;"8";0;"29-May-94";NA;708;4,90641025641026;2,21504181820801;1,53571428571429;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"431";348;2006;"4";"L-HUN-2006-4-9";"Hungary";"9-Apr-06";0;3;11;2;16;25;NA;4;1;1;386;1;176;210;54,4;20;1;0;2,8;4,7;2,808713173;2,4;0,259067358;2,40001933;NA;NA;9;9;4;111;310;310;"9";0;"23-Apr-06";NA;1047;0;0;1;"Hungary";86;"Hungary";"1993";".1522";"310";"Hungary";"310"
"432";352;1959;"6";"L-ICE-1959-10-25";"Iceland";"28-Jun-59";0;3;12;25;25;NA;NA;1;1;0;52;1,46;28;11;21,15;1;0;0;3,66;0;3,66;3,44;0;3,44;NA;NA;10;10;3;112;395;395;"28";1;NA;NA;152;1,81349206349206;1,34665959451231;1,46428571428571;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"433";352;1956;"6";"L-ICE-1956-6-24";"Iceland";"24-Jun-56";0;3;12;25;25;NA;NA;1;1;0;52;1,46;28;11;21,15;1;0;0;3,62;0;3,62;3,48;0;3,48;NA;NA;10;10;3;112;395;395;"24";1;NA;NA;114;1,81349206349206;1,34665959451231;1,46428571428571;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"434";352;1959;"10";"L-ICE-1959-6-28";"Iceland";"October 25-26, 1959";0;2;9;25;25;NA;NA;NA;1;1;60;6,13;8;11;18,3;1;0;0;3,4;0;3,4;3,2;0;3,2;NA;NA;10;10;3;112;395;395;"25";1;NA;NA;151;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"435";352;1974;"6";"L-ICE-1974-6-30";"Iceland";"30-Jun-74";0;2;9;25;25;NA;NA;NA;1;1;60;6,13;8;11;18,3;1;0;0;3,47;0,4;3,47;3,38;0;3,38;NA;NA;10;10;3;112;395;395;"30";1;NA;NA;348;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"436";352;1967;"6";"L-ICE-1967-6-11";"Iceland";"11-Jun-67";0;2;9;25;25;NA;NA;NA;1;1;60;6,13;8;11;18,3;1;0;0;3,77;0;3,77;3,55;0;3,55;NA;NA;10;10;3;112;395;395;"11";1;NA;NA;257;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"437";352;1971;"6";"L-ICE-1971-6-13";"Iceland";"13-Jun-71";0;2;9;25;25;NA;NA;NA;1;1;60;6,13;8;11;18,3;1;0;0;4,1;0;4,1;3,85;0;3,85;NA;NA;10;10;3;112;395;395;"13";1;NA;NA;306;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"438";352;1946;"6";"L-ICE-1946-6-30";"Iceland";"30-Jun-46";0;3;12;25;25;NA;NA;1;1;0;52;1,46;28;11;21,15;1;0;0;3,58;0,1;3,58;3,6;0;3,6;NA;NA;10;10;3;112;395;395;"30";1;NA;NA;3;1,81349206349206;1,34665959451231;1,46428571428571;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"439";352;1963;"6";"L-ICE-1963-6-9";"Iceland";"9-Jun-63";0;2;9;25;25;NA;NA;NA;1;1;60;6,13;8;11;18,3;1;0;0;3,37;0,2;3,37;3,33;0;3,33;NA;NA;10;10;3;112;395;395;"9";1;NA;NA;203;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"440";352;1953;"6";"L-ICE-1953-6-28";"Iceland";"28-Jun-53";0;3;12;25;25;NA;NA;1;1;0;52;1,46;28;11;21,15;1;0;0;4,16;0;4,16;3,44;0;3,44;NA;NA;10;10;3;112;395;395;"28";1;NA;NA;78;1,81349206349206;1,34665959451231;1,46428571428571;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"441";352;1999;"5";"L-ICE-1999-5-8";"Iceland";"8-May-99";0;2;9;13;25;NA;NA;NA;1;1;63;6,25;8;13;20,6;1;0;0;3,55;0,8;3,55;3,45;0;3,45;NA;NA;10;10;3;112;395;395;"8";1;NA;NA;839;NA;NA;NA;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"442";352;2003;"5";"L-ICE-2003-5-10";"Iceland";"10-May-03";0;2;9;25;25;NA;NA;NA;1;1;63;10,5;6;9;14,29;1;0;0;3,94;2;3,943109621;3,71;0;3,71;NA;NA;10;10;3;112;395;395;"10";1;NA;NA;956;0,3;0,547722557505166;10,5;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"443";352;2007;"5";"L-ICE-2007-5-12";"Iceland";"12-May-07";0;2;9;25;25;NA;NA;NA;1;1;63;10,5;6;9;14,29;1;0;0;4,06;0;4,06;3,62;0;3,62;NA;NA;10;10;3;112;395;395;"12";1;NA;NA;1084;1,1;1,04880884817015;10,5;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
"444";352;2009;"4";"L-ICE-2009-4-25";"Iceland";"25-Apr-09";0;2;9;25;25;NA;NA;NA;1;1;63;10,5;6;9;14,29;1;0;0;4,55;0;4,55;4,18;0;4,18;NA;NA;10;10;3;112;395;395;"25";1;NA;NA;1158;1,1;1,04880884817015;10,5;"Iceland";87;"Iceland";"1995";".0797959999999998";"395";"Iceland";"395"
